PUBMEDID,FIRST AUTHOR,CATEGORY,COUNTRY OF ORIGIN,COUNTRY OF RECRUITMENT,ADDITONAL ANCESTRY DESCRIPTION
20195514,Pillas D,European,NR,"Finland, U.K.",
20195514,Pillas D,European,NR,"Finland, U.K.",
20189245,Han S,East Asian,NR,Republic of Korea,
20185149,Athanasiu L,European,NR,Norway,
20185149,Athanasiu L,European,NR,"Finland, Iceland, Italy, Germany, U.K.",
20147318,Qi L,European,NR,U.S.,
20147318,Qi L,European,NR,U.S.,
20167575,Sun Q,European,NR,U.S.,
20167575,Sun Q,European,NR,Cyprus,
20173748,Cho MH,European,NR,Norway,
20173748,Cho MH,European,NR,NR,
20173748,Cho MH,NR,NR,NR,
20173735,Fellay J,European,NR,U.S.,
20173735,Fellay J,Sub-Saharan African,NR,U.S.,
20173735,Fellay J,NR,NR,U.S.,
20173747,Ellinor PT,European,NR,Germany,
20173747,Ellinor PT,European,NR,Germany,
20174558,Tsai FJ,East Asian,NR,China,
20174558,Tsai FJ,East Asian,NR,China,
20172861,Okada Y,East Asian,NR,NR,
20172861,Okada Y,East Asian,NR,NR,
20167578,Barbalic M,European,NR,"U.S., Netherlands",
20171287,Stein JL,European,NR,U.S.,
20164292,Koller DL,European,NR,NR,
20164292,Koller DL,European,NR,NR,
20064070,Herbeck JT,European,NR,U.S.,
20064070,Herbeck JT,European,NR,U.S.,
20154673,Van Deerlin VM,European,NR,"Finland, Sweden, U.S., Australia, Netherlands, Canada, Belgium, Germany, U.K., Spain, France",
20154673,Van Deerlin VM,European,NR,"U.S., Australia, Netherlands, Canada, Belgium, U.K., Spain",
20154341,Lange LA,NR,NR,Philippines,
20154341,Lange LA,NR,NR,Philippines,
20159113,Jakkula E,European,NR,Finland,
20159113,Jakkula E,European,NR,"Finland, Netherlands, U.K., Switzerland, Norway, Denmark",
20159113,Jakkula E,NR,NR,U.S.,
20169177,Yang W,East Asian,NR,China,
20169177,Yang W,East Asian,NR,"China, Thailand",
20169177,Yang W,South East Asian,NR,Thailand,
20150558,He M,European,NR,NR,
20150558,He M,European,NR,NR,
20152958,Xing C,African American or Afro-Caribbean,NR,NR,
20152958,Xing C,European,NR,NR,
20152958,Xing C,European,NR,NR,
20152958,Xing C,African American or Afro-Caribbean,NR,NR,
20139977,Codd V,European,NR,U.K.,
20139977,Codd V,European,NR,"Netherlands, U.K.",
20139978,Kamatani Y,East Asian,NR,NR,
20139978,Kamatani Y,East Asian,NR,NR,
20139978,Kamatani Y,East Asian,NR,NR,
20139978,Kamatani Y,East Asian,NR,NR,
20139978,Kamatani Y,East Asian,NR,NR,
20139978,Kamatani Y,East Asian,NR,NR,
20139978,Kamatani Y,East Asian,NR,NR,
20139978,Kamatani Y,East Asian,NR,NR,
20139978,Kamatani Y,East Asian,NR,NR,
20125193,Cirulli ET,European,NR,U.S.,
20125193,Cirulli ET,East Asian,NR,U.S.,
20125193,Cirulli ET,Hispanic or Latin American,NR,U.S.,
20125193,Cirulli ET,South Asian,NR,U.S.,
20125088,Shi J,European,NR,U.S.,
20159242,Li X,European,NR,NR,
20117844,Brynedal B,European,NR,"Sweden, Italy, France",
20117844,Brynedal B,European,NR,"Sweden, France",
20200953,Karasik D,NR,NR,NR,
20101243,Petersen GM,European,NR,"Finland, U.S., Canada",
20101243,Petersen GM,Other,NR,"U.S., Canada",
20101243,Petersen GM,East Asian,NR,China,
20100581,Shen L,European,NR,"U.S., Canada",
20096396,Kung AW,East Asian,NR,NR,
20096396,Kung AW,European,NR,U.K.,
20096396,Kung AW,East Asian,NR,China,
20081858,Dupuis J,European,NR,"Canada, U.S., Australia, Germany, Netherlands, Switzerland, Finland, Iceland, Sweden, U.K., Croatia, Italy",
20081858,Dupuis J,European,NR,"U.S., Australia, Germany, Netherlands, Denmark, Finland, Iceland, Sweden, Greece, Spain",
20081858,Dupuis J,European,NR,"Canada, U.S., Australia, Germany, Netherlands, Switzerland, Finland, Iceland, Sweden, U.K., Croatia, Italy",
20081858,Dupuis J,European,NR,"U.S., Australia, Germany, Netherlands, Denmark, Finland, Iceland, Sweden, Greece, Spain",
20081858,Dupuis J,European,NR,"Canada, U.S., Australia, Germany, Netherlands, Switzerland, Finland, Iceland, Sweden, U.K., Croatia, Italy",
20081858,Dupuis J,European,NR,"U.S., Australia, Germany, Netherlands, Denmark, Finland, Iceland, Sweden, Greece, Spain",
20081858,Dupuis J,European,NR,"Finland, Sweden, U.S., Australia, Iceland, Netherlands, Greece, Germany, U.K., Spain, France, Denmark",
20081858,Dupuis J,European,NR,"Finland, Sweden, U.S., Australia, Iceland, Italy, Netherlands, Canada, Germany, U.K., Croatia, Switzerland",
20081857,Saxena R,"European, Other",NR,"Finland, Sweden, U.S., Germany, U.K., Switzerland",
20081857,Saxena R,European,NR,"Finland, Sweden, U.S., Germany, U.K., France, Denmark",
20081856,McMahon FJ,European,NR,Germany,
20081856,McMahon FJ,European,NR,"Canada, Germany, U.K., Switzerland",
20070850,Edwards TL,European,NR,NR,
20068591,Van Laer L,European,Finland,Finland,
20066004,Chung CM,East Asian,NR,China,
20066004,Chung CM,East Asian,NR,China,
20062062,Reveille JD,European,NR,NR,
20062062,Reveille JD,European,NR,NR,
20062060,Pfeufer A,European,NR,NR,
20062063,Holm H,European,NR,Iceland,
20062063,Holm H,European,NR,Iceland,
20062061,Chambers JC,South Asian,NR,U.K.,
20062061,Chambers JC,South Asian,NR,U.K.,
20062061,Chambers JC,European,NR,U.K.,
20072603,Guo Y,East Asian,NR,China,
20072603,Guo Y,East Asian,NR,China,
20066028,Igl W,European,NR,Sweden,
20066028,Igl W,European,NR,"Italy, Netherlands, U.K., Croatia",
20112360,Kerkhof HJ,European,NR,NR,
20112360,Kerkhof HJ,European,NR,"Iceland, Greece, U.K.",
20112360,Kerkhof HJ,Other,NR,"U.S., Netherlands",
20112360,Kerkhof HJ,NR,NR,NR,
20060832,Rauch A,European,NR,"Germany, Switzerland",
20215924,Liu X,European,NR,NR,
20215924,Liu X,African American or Afro-Caribbean,NR,NR,
20215924,Liu X,Other,NR,NR,
20009918,Shrestha S,European,NR,U.S.,
20044523,Debette S,African American or Afro-Caribbean,NR,U.S.,
20044523,Debette S,European,NR,"U.S., Iceland, Netherlands, Austria",
20044523,Debette S,European,NR,NR,
20045101,Ferreira MA,European,NR,Australia,
20045101,Ferreira MA,European,NR,"Australia, U.K.",
20038948,Papassotiropoulos A,European,NR,Switzerland,
20038948,Papassotiropoulos A,European,NR,"Germany, Switzerland",
20038947,Shyn SI,European,NR,Netherlands,
20037589,Illig T,European,NR,Germany,
20037589,Illig T,European,NR,"Germany, U.K.",
20041166,Fellay J,European,NR,U.S.,
20032318,Sleiman PM,European,NR,NR,
20032318,Sleiman PM,African American or Afro-Caribbean,NR,NR,
20032318,Sleiman PM,European,NR,"Germany, U.K., Denmark",
20023658,Mangold E,European,NR,Germany,
20023658,Mangold E,European,NR,"Bulgaria, Slovenia, Italy, Netherlands, U.K., Spain, Estonia, Hungary, Slovakia",
20018961,Zhang FR,East Asian,NR,China,
20018961,Zhang FR,East Asian,NR,China,
20018918,Solovieff N,African unspecified,NR,NR,
20018918,Solovieff N,African unspecified,NR,NR,
20018918,Solovieff N,South East Asian,NR,Thailand,
20018918,Solovieff N,East Asian,NR,"China, China, Hong Kong SAR",
20010834,Repapi E,European,"Finland, U.K.","Finland, Sweden, Germany, U.K., Croatia",
20010834,Repapi E,European,NR,"Finland, Australia, Germany, U.K.",
20010835,Hancock DB,European,NR,NR,
20010835,Hancock DB,European,NR,NR,
20012890,Ronald A,European,NR,U.K.,
20012890,Ronald A,European,NR,U.K.,
20175129,Zhao LJ,European,NR,U.S.,
20175129,Zhao LJ,East Asian,NR,China,
20175129,Zhao LJ,European,NR,U.S.,
19961619,Castro-Giner F,European,NR,"Germany, U.K., Spain",
19961619,Castro-Giner F,European,NR,"Germany, U.K., Spain",
19966805,Wallace C,European,NR,"U.S., U.K.",
19966805,Wallace C,European,NR,NR,
20011104,Richards JB,European,NR,"U.K., Switzerland",
20011104,Richards JB,European,NR,"U.S., Italy, U.K.",
20018283,Heid IM,European,NR,"Italy, Netherlands",
20018283,Heid IM,European,NR,"Italy, U.K., Switzerland",
19954339,Yin CS,East Asian,NR,Republic of Korea,
19950302,Zhou X,European,NR,U.S.,
19950302,Zhou X,East Asian,NR,Republic of Korea,
19944697,Karlsen TH,European,NR,Norway,
19944697,Karlsen TH,European,NR,"Sweden, Netherlands, Belgium, Germany, Norway",
19936222,Chasman DI,European,NR,NR,
19936222,Chasman DI,European,NR,"Sweden, Italy, Germany, U.K.",
19936222,Chasman DI,NR,NR,NR,
20183929,Nuinoon M,South Asian,NR,NR,
20183929,Nuinoon M,South Asian,NR,NR,
19915575,Simon-Sanchez J,European,NR,"U.S., Germany",
19915575,Simon-Sanchez J,European,NR,"U.S., Germany, U.K.",
19915574,Imielinski M,European,NR,"U.S., Italy, Canada, U.K.",
19915574,Imielinski M,European,NR,NR,
19915572,Barrett JC,European,NR,U.K.,
19915572,Barrett JC,European,NR,U.K.,
19915573,Asano K,East Asian,NR,Japan,
19915573,Asano K,East Asian,NR,Japan,
19915576,Satake W,East Asian,NR,Japan,
19915576,Satake W,East Asian,NR,Japan,
20039944,Docherty SJ,European,NR,U.K.,
20039944,Docherty SJ,European,NR,U.K.,
19910028,Mathias RA,African American or Afro-Caribbean,NR,"U.S., Barbados",
19910028,Mathias RA,European,NR,U.K.,
19910028,Mathias RA,African American or Afro-Caribbean,NR,U.S.,
19902172,Palmer ND,Hispanic or Latin American,NR,U.S.,
19902172,Palmer ND,Hispanic or Latin American,NR,U.S.,
19901119,Trevino LR,European,NR,U.S.,
19901119,Trevino LR,NR,NR,U.S.,
19901119,Trevino LR,African American or Afro-Caribbean,NR,U.S.,
19901119,Trevino LR,Other,NR,U.S.,
19901119,Trevino LR,Asian unspecified,NR,U.S.,
19893584,Kim JJ,East Asian,NR,Republic of Korea,
19897590,Schaefer AS,European,NR,Germany,
19897590,Schaefer AS,European,NR,Netherlands,
19890347,Birlea SA,European,NR,Romania,
19896111,Medland SE,European,NR,NR,
19929986,Craig DW,European,NR,NR,
19838195,Gateva V,European,NR,"U.S., Sweden",
19838195,Gateva V,European,NR,U.S.,
19880490,Tanaka T,European,NR,"U.S., Italy",
19880490,Tanaka T,NR,NR,NR,
19874204,Guo Y,European,NR,U.S.,
19874204,Guo Y,European,NR,NR,
19875614,Paterson AD,European,NR,NR,
19875614,Paterson AD,European,NR,NR,
19875103,Aberg K,European,NR,U.S.,
19875103,Aberg K,African American or Afro-Caribbean,NR,U.S.,
19875103,Aberg K,Other,NR,U.S.,
20029952,Sebastiani P,African American or Afro-Caribbean,NR,U.S.,
20029952,Sebastiani P,African American or Afro-Caribbean,NR,U.S.,
19851299,Johansson A,European,NR,"Sweden, Italy, Netherlands, U.K., Croatia",
19851299,Johansson A,European,NR,"Sweden, Italy, Netherlands, U.K., Croatia",
19853236,Ferreira MA,European,NR,NR,
19853236,Ferreira MA,NR,NR,NR,
19853236,Ferreira MA,European,NR,Australia,
19850125,Kim HJ,East Asian,NR,Republic of Korea,
19850125,Kim HJ,East Asian,NR,Republic of Korea,
19846067,Garriock HA,European,NR,U.S.,
19846067,Garriock HA,African American or Afro-Caribbean,NR,U.S.,
19846067,Garriock HA,Hispanic or Latin American,NR,U.S.,
19838193,Han JW,East Asian,NR,China,
19838193,Han JW,East Asian,NR,China,
19836008,Landi MT,European,NR,"U.S., Poland, Czech Republic, Iceland, Russian Federation, Romania, Canada, Germany, U.K., Estonia, Hungary, Slovakia, France, Norway",
19836008,Landi MT,European,NR,"Finland, U.S., Italy",
19862010,Ganesh SK,European,NR,"U.S., Iceland, Italy, Netherlands",
19862010,Ganesh SK,European,NR,"Germany, U.K.",
19820697,Soranzo N,European,NR,"Germany, U.K.",
19820697,Soranzo N,European,NR,Germany,
19820697,Soranzo N,European,NR,"Germany, U.K.",
19820697,Soranzo N,European,NR,Germany,
19862010,Ganesh SK,European,NR,"U.S., Iceland, Italy, Netherlands",
19862010,Ganesh SK,European,NR,"Germany, U.K.",
19862010,Ganesh SK,European,NR,"U.S., Iceland, Italy, Netherlands",
19862010,Ganesh SK,European,NR,"Germany, U.K.",
19862010,Ganesh SK,European,NR,"U.S., Iceland, Italy, Netherlands",
19862010,Ganesh SK,European,NR,"Germany, U.K.",
19862010,Ganesh SK,European,NR,"U.S., Iceland, Italy, Netherlands",
19862010,Ganesh SK,European,NR,"Germany, U.K.",
19820698,Chambers JC,European,NR,"Finland, U.K.",
19820698,Chambers JC,South Asian,India,U.K.,
19820698,Chambers JC,European,NR,U.K.,
19820698,Chambers JC,South Asian,India,U.K.,
19820699,Benyamin B,European,NR,Australia,
19820699,Benyamin B,European,NR,NR,
19812673,Weiss LA,"African American or Afro-Caribbean, European, Hispanic or Latin American, Oceanian, Asian unspecified, Native American, Other",NR,NR,
19812673,Weiss LA,"European, Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,NR,
19812673,Weiss LA,NR,NR,NR,
19801982,Rivadeneira F,European,NR,"Netherlands, U.K.",
19801982,Rivadeneira F,European,NR,"Netherlands, U.K.",
19798445,Hicks AA,European,NR,"Sweden, Italy, U.K., Croatia",
19786962,Roeske D,European,NR,Germany,
19786962,Roeske D,European,NR,Germany,
19779542,Nakanishi H,East Asian,NR,Japan,
19779542,Nakanishi H,East Asian,NR,Japan,
19772629,Latourelle JC,European,NR,NR,
19772629,Latourelle JC,NR,NR,NR,
19772629,Latourelle JC,European,NR,Italy,
19767753,Eeles RA,European,NR,U.K.,
19767753,Eeles RA,"African American or Afro-Caribbean, European, Hispanic or Latin American, Oceanian, East Asian",NR,NR,
19767754,Gudmundsson J,European,NR,Iceland,
19767754,Gudmundsson J,European,NR,"Finland, U.S., Iceland, Netherlands, Spain",
19754311,Le Clerc S,European,NR,France,
19749757,Tanaka Y,East Asian,NR,Japan,
19749757,Tanaka Y,East Asian,NR,Japan,
19749758,Suppiah V,European,NR,Australia,
19749758,Suppiah V,European,NR,"Australia, Italy, Germany, U.K.",
20061627,Heinzen EL,European,NR,NR,
19744961,Hazra A,European,NR,U.S.,
19740415,Sha Q,European,NR,NR,
19734901,van Es MA,European,NR,"U.S., Poland, Netherlands, Germany, U.K., France",
19734901,van Es MA,European,NR,"Sweden, U.S., Netherlands, Belgium",
19734903,Lambert JC,European,NR,France,
19734903,Lambert JC,European,NR,"Finland, Italy, Belgium, Spain",
19734900,Rung J,European,NR,France,
19734900,Rung J,European,NR,"France, Denmark",
19734902,Harold D,European,NR,"U.S., U.K.",
19734902,Harold D,European,NR,"Greece, Belgium, Germany",
19734545,Need AC,European,NR,"U.S., U.K.",
19734545,Need AC,East Asian,NR,"U.S., U.K.",
19734545,Need AC,South Asian,NR,"U.S., U.K.",
19734545,Need AC,NR,NR,"U.S., U.K.",
19729612,Paterson AD,European,NR,NR,
19729612,Paterson AD,European,NR,NR,
19729412,Tonjes A,European,NR,Germany,
19729412,Tonjes A,European,NR,Germany,
19727025,De Moor MH,European,NR,"U.S., Netherlands",
19736353,Ising M,European,NR,Germany,
19736353,Ising M,European,NR,Germany,
19723657,Spain SL,European,NR,U.K.,
19723657,Spain SL,European,NR,U.K.,
19721433,McClay JL,European,NR,U.S.,
19721433,McClay JL,"African American or Afro-Caribbean, Other",NR,U.S.,
19724244,Laje G,"European, Hispanic or Latin American",NR,U.S.,
19724244,Laje G,"European, Hispanic or Latin American",NR,U.S.,
19714205,Hancock DB,Hispanic or Latin American,NR,Mexico,
19714205,Hancock DB,Hispanic or Latin American,NR,"U.S., Mexico",
19714249,Liu YZ,European,NR,U.S.,
19714249,Liu YZ,European,NR,NR,
19706858,Shuldiner AR,European,NR,NR,
19706858,Shuldiner AR,European,NR,NR,
19706858,Shuldiner AR,African American or Afro-Caribbean,NR,NR,
19706858,Shuldiner AR,Other,NR,NR,
19698717,Cui R,East Asian,NR,Japan,
19698717,Cui R,East Asian,NR,Japan,
19684573,Ge D,European,NR,NR,
19684573,Ge D,African American or Afro-Caribbean,NR,NR,
19684573,Ge D,Hispanic or Latin American,NR,NR,
19684603,Trevino LR,European,NR,U.S.,
19684604,Papaemmanuil E,European,NR,U.K.,
19680635,Alkelai A,European,NR,U.S.,
19680635,Alkelai A,African American or Afro-Caribbean,NR,U.S.,
19680635,Alkelai A,Other,NR,U.S.,
19668339,Potkin SG,European,NR,"U.S., Canada",
19668339,Potkin SG,African American or Afro-Caribbean,NR,"U.S., Canada",
19668339,Potkin SG,Asian unspecified,NR,"U.S., Canada",
19668339,Potkin SG,Other,NR,"U.S., Canada",
19664746,Tse KP,East Asian,NR,China,
19664746,Tse KP,East Asian,NR,China,
19654303,Broderick P,European,NR,U.K.,
19654303,Broderick P,European,NR,U.K.,
19654303,Broderick P,NR,NR,NR,
19656524,Grant SF,European,NR,U.S.,
19651812,Chambers JC,South Asian,India,U.K.,
19651812,Chambers JC,European,NR,Finland,
19648919,Song H,European,NR,U.K.,
19648919,Song H,European,NR,"U.S., Poland, Australia, Canada, Germany, U.K., Denmark",
19648918,Amundadottir L,European,NR,"Finland, U.S.",
19648918,Amundadottir L,European,NR,"U.S., Canada",
19648920,Wu X,European,NR,U.S.,
19648920,Wu X,European,NR,"Sweden, U.S., Iceland, Italy, Netherlands, Romania, Belgium, U.K., Spain, Hungary, Slovakia",
20031603,Marroni F,European,NR,"Italy, Netherlands, U.K.",
19667218,Comabella M,European,NR,Spain,
19667218,Comabella M,European,NR,Spain,
20031604,Cheng YC,European,NR,U.S.,
20031603,Marroni F,European,NR,"Italy, Netherlands, U.K.",
19625618,Nakano M,East Asian,NR,Japan,
19625618,Nakano M,East Asian,NR,Japan,
19620980,Skibola CF,European,NR,U.S.,
19620980,Skibola CF,European,NR,"U.S., Canada, Germany",
19609347,Adeyemo A,African American or Afro-Caribbean,NR,U.S.,
19609347,Adeyemo A,African unspecified,NR,NR,
19597492,Benjamin EJ,European,NR,U.S.,
19597492,Benjamin EJ,European,NR,Germany,
19597491,Gudbjartsson DF,European,NR,Iceland,
19597491,Gudbjartsson DF,European,NR,"U.S., Iceland, Norway",
19597491,Gudbjartsson DF,East Asian,NR,China,
19587794,Nolte IM,European,NR,"U.S., Canada, U.K.",
19587794,Nolte IM,European,NR,NR,
19584346,Vasan RS,European,NR,"U.S., Netherlands, Germany",
19584346,Vasan RS,European,NR,"Germany, Austria",
19584900,Tonjes A,European,NR,Germany,
19584346,Vasan RS,European,NR,"U.S., Netherlands, Germany",
19584346,Vasan RS,European,NR,"Germany, Austria",
19578366,Wrensch M,European,NR,U.S.,
19578366,Wrensch M,European,NR,"U.S., Canada",
19578366,Wrensch M,"African American or Afro-Caribbean, European, Hispanic or Latin American, Asian unspecified, Native American, Other",NR,"U.S., Canada",
19578366,Wrensch M,Other,NR,"U.S., Canada",
19578364,Bishop DT,European,NR,"Sweden, Australia, Italy, Netherlands, U.K., Spain, France",
19578364,Bishop DT,European,NR,"Sweden, Israel, Australia, Italy, Netherlands, U.K., France",
19578365,Falchi M,European,NR,U.K.,
19578365,Falchi M,European,NR,"Australia, U.K.",
19578367,Shete S,European,NR,"U.S., U.K.",
19578367,Shete S,European,NR,"Sweden, Germany, France",
19578179,Teichert M,European,NR,NR,
19578179,Teichert M,NR,NR,NR,
19571811,Purcell SM,European,NR,"Sweden, Portugal, U.K., Republic of Ireland",
19571811,Purcell SM,European,NR,NR,
19567438,Elliott P,"South Asian, European",NR,"Finland, U.K., Switzerland, France",
19567438,Elliott P,"South Asian, European",NR,U.K.,
19581569,Treutlein J,European,NR,Germany,
19581569,Treutlein J,European,NR,Germany,
19571809,Shi J,European,NR,"U.S., Australia",
19571809,Shi J,African American or Afro-Caribbean,NR,"U.S., Australia",
19571809,Shi J,European,NR,NR,
19570815,Estrada K,European,NR,"Netherlands, Germany",
19570815,Estrada K,European,NR,"Sweden, Netherlands",
19571808,Stefansson H,European,NR,"Finland, Iceland, Italy, Germany, U.K.",
19571808,Stefansson H,European,NR,"Finland, Sweden, Russian Federation, Netherlands, Germany, Spain, Hungary, Norway, Denmark",
19561606,Thorleifsson G,European,NR,"Iceland, Netherlands",
19561606,Thorleifsson G,European,NR,"Iceland, Netherlands",
19557161,Lindgren CM,European,NR,NR,
19557161,Lindgren CM,European,NR,NR,
19557197,Heard-Costa NL,European,NR,"U.S., Italy, Netherlands, Croatia",
19553259,Cotsapas C,European,NR,U.S.,
19525953,De Jager PL,European,NR,"U.S., Netherlands, U.K., Switzerland",
19525953,De Jager PL,European,NR,"U.S., U.K.",
19525955,Bahlo M,European,NR,"U.S., Australia, U.K., New Zealand",
19525955,Bahlo M,European,NR,"Australia, New Zealand",
